8.116988569063354e-13,1.0,1.3908748964796719e-12,8.117950756059145e-13,Stereo_Speakers_Bedroom,7
5.459462591821601e-15,1.0,8.325754165434163e-13,5.329070518200751e-15,Pc Desktop,7
nan,1.0,2.994278301155375e-13,nan,Hair Dryer,7
nan,0.9999999999999999,7.67686801216492e-13,nan,Primary TV,7
nan,1.0,1.4890272191594962e-12,nan,TV Bed,7
nan,1.0,1.398129539522625e-13,nan,Treadmill,7
9.510094724164087e-14,1.0,2.4155001844239743e-12,9.50350909079134e-14,Network_attached_storage,7
3.6337020164858734e-15,1.0,1.1157410292027823e-12,3.6637359812630166e-15,Core2_server,7
nan,1.0,5.455864350176622e-13,nan,24_inch_lcd TV,7
nan,nan,1.4595887107903631e-13,nan,PS4,7
nan,1.0,2.997848544994945e-13,nan,Steam_iron,7
nan,1.0,3.6208991443766314e-13,nan,Nespresso_Pixie,7
3.2317653842385674e-14,0.9999999999999998,1.5569129374629669e-12,3.219646771412954e-14,Atom_Pc,7
nan,1.0,3.3409701079466665e-13,nan,Toaster,7
6.48473112876573e-15,0.9999999999999998,2.614493145343604e-13,6.439293542825908e-15,Home_Theatre_Amp,7
1.7771870133561308e-14,1.0,4.3346666931217345e-13,1.7985612998927536e-14,Sky_Hd_Box,7
9.3108863674763e-14,1.0,6.645107070736889e-13,9.314771176605063e-14,Kettle,7
nan,1.0,3.414452451191014e-13,nan,Fridge_Freezer,7
nan,1.0,4.337936524141284e-13,nan,Oven,7
nan,1.0,4.97838636305047e-13,nan,Electric_Hob,7
nan,nan,4.866974720463033e-13,nan,Dishwasher,7
nan,nan,0.0,nan,Microwave,7
2.885803065744117e-14,1.0,8.069255556666869e-13,2.886579864025407e-14,Washer_dryer,7
nan,nan,1.0229092043108025e-13,nan,Vacuum_Cleaner,7
5.580446188995059e-13,0.9999999999999996,6.430738686458369e-13,5.579980921766037e-13,Stereo_Speakers_Bedroom,30
8.612772656141615e-15,1.0,1.0553966371560205e-12,8.548717289613705e-15,Pc Desktop,30
nan,1.0,1.3945550930179658e-12,nan,Hair Dryer,30
nan,1.0,5.783759364449835e-13,nan,Primary TV,30
nan,0.9999999999999997,1.1648908919237987e-12,nan,TV Bed,30
nan,1.0,7.035768060177734e-13,nan,Treadmill,30
6.802637452088018e-14,0.9999999999999998,2.1897688388716517e-12,6.80566714095221e-14,Network_attached_storage,30
5.1268101243717766e-15,0.9999999999999998,9.245019926834686e-13,5.218048215738236e-15,Core2_server,30
nan,1.0,3.3997258647440014e-13,nan,24_inch_lcd TV,30
nan,nan,6.729759095735263e-13,nan,PS4,30
nan,nan,1.5701231318272594e-13,nan,Steam_iron,30
nan,1.0,8.019815176713131e-13,nan,Nespresso_Pixie,30
2.2484675669269314e-14,1.0,1.1316659382385625e-12,2.2426505097428162e-14,Atom_Pc,30
nan,1.0,1.3670048229169075e-12,nan,Toaster,30
1.9711234182515867e-14,1.0,1.21684514068503e-12,1.9539925233402755e-14,Home_Theatre_Amp,30
6.200256661482006e-14,0.9999999999999993,1.396320944882699e-12,6.195044477408373e-14,Sky_Hd_Box,30
2.211592300064647e-13,1.0,1.6540726275124223e-12,2.2104540420286867e-13,Kettle,30
nan,1.0,1.0113441017932619e-12,nan,Fridge_Freezer,30
nan,1.0,1.4715145716649226e-12,nan,Oven,30
nan,1.0,4.935579565038185e-13,nan,Electric_Hob,30
nan,0.9999999999999999,1.5127083287045693e-12,nan,Dishwasher,30
1.3749618660461992e-14,0.9999999999999993,1.003029938420918e-12,1.3877787807814457e-14,Microwave,30
5.3548016467039356e-14,1.0,1.8742275063565308e-12,5.3512749786932545e-14,Washer_dryer,30
nan,nan,3.9011356270193534e-13,nan,Vacuum_Cleaner,30
