2013-03-28 19:47:00,6.67
2013-03-28 19:48:00,7.2
2013-03-28 19:49:00,8.4
2013-03-28 19:50:00,9.6
2013-03-28 19:51:00,9.6
2013-03-28 19:52:00,10.8
2013-03-28 19:53:00,6.0
2013-03-28 19:54:00,0.0
2013-03-28 19:55:00,1.33
2013-03-28 19:56:00,7.5
2013-03-28 19:57:00,4.8
2013-03-28 19:58:00,2.18
2013-03-28 19:59:00,1.2
2013-03-28 20:00:00,2.4
2013-03-28 20:01:00,3.6
2013-03-28 20:02:00,4.8
2013-03-28 20:03:00,3.6
2013-03-28 20:04:00,6.67
2013-03-28 20:05:00,7.2
2013-03-28 20:06:00,1.2
2013-03-28 20:07:00,0.0
2013-03-28 20:08:00,0.0
2013-03-28 20:09:00,0.0
2013-03-28 20:10:00,0.0
2013-03-28 20:11:00,1.2
2013-03-28 20:12:00,0.0
2013-03-28 20:13:00,0.0
2013-03-28 20:14:00,1.2
2013-03-28 20:15:00,2.4
2013-03-28 20:16:00,0.0
2013-03-28 20:17:00,2.67
2013-03-28 20:18:00,2.4
2013-03-28 20:19:00,3.0
2013-03-28 20:20:00,3.0
2013-03-28 20:21:00,4.8
2013-03-28 20:22:00,9.33
2013-03-28 20:23:00,9.6
2013-03-28 20:24:00,10.8
2013-03-28 20:25:00,10.67
2013-03-28 20:26:00,12.0
2013-03-28 20:27:00,10.8
2013-03-28 20:28:00,6.0
2013-03-28 20:29:00,10.8
2013-03-28 20:30:00,8.4
2013-03-28 20:31:00,9.0
2013-03-28 20:32:00,6.0
2013-03-28 20:33:00,8.0
2013-03-28 20:34:00,9.6
2013-03-28 20:35:00,9.33
2013-03-28 20:36:00,9.33
2013-03-28 20:37:00,10.5
2013-03-28 20:38:00,8.0
2013-03-28 20:39:00,4.8
2013-03-28 20:40:00,4.0
2013-03-28 20:41:00,8.4
2013-03-28 20:42:00,9.6
2013-03-28 20:43:00,10.8
2013-03-28 20:44:00,9.6
2013-03-28 20:45:00,12.0
2013-03-28 20:46:00,10.8
2013-03-28 20:47:00,9.6
2013-03-28 20:48:00,12.0
2013-03-28 20:49:00,12.0
2013-03-28 20:50:00,10.67
2013-03-28 20:51:00,12.0
2013-03-28 20:52:00,10.67
2013-03-28 20:53:00,8.4
2013-03-28 20:54:00,10.8
2013-03-28 20:55:00,6.67
2013-03-28 20:56:00,4.5
2013-03-28 20:57:00,2.4
2013-03-28 20:58:00,1.2
2013-03-28 20:59:00,3.6
2013-03-28 21:00:00,2.67
2013-03-28 21:01:00,2.4
2013-03-28 21:02:00,4.8
2013-03-28 21:03:00,1.2
2013-03-28 21:04:00,50.78
2013-03-28 21:05:00,74.56
2013-03-28 21:06:00,75.4
2013-03-28 21:07:00,89.9
2013-03-28 21:08:00,111.2
2013-03-28 21:09:00,114.8
2013-03-28 21:10:00,109.9
2013-03-28 21:11:00,96.38
2013-03-28 21:12:00,79.0
2013-03-28 21:13:00,64.0
2013-03-28 21:14:00,57.8
2013-03-28 21:15:00,58.2
2013-03-28 21:16:00,58.8
2013-03-28 21:17:00,62.33
2013-03-28 21:18:00,77.22
2013-03-28 21:19:00,71.4
