nan,1.0,6.852910329015958e-13,nan,Laptop,7
nan,1.0,7.211930848361094e-13,nan,Monitor,7
5.28952691436237e-14,0.9999999999999992,1.0481320532331548e-12,5.284661597215745e-14,Speakers,7
2.5552520494891078e-14,0.9999999999999992,9.54660546007785e-13,2.55351295663786e-14,Server,7
1.0650519363234808e-13,0.9999999999999998,1.5123841216485697e-12,1.0647038806155251e-13,Router,7
4.162207545902753e-13,1.0,8.583704764580773e-13,4.162226119319712e-13,Server HDD,7
5.321260886968393e-13,1.0,1.716599403006658e-12,5.321298957028375e-13,Kettle,7
2.323134104693121e-13,0.9999999999999991,4.2422226542400706e-13,2.324807013565078e-13,Rice Cooker,7
1.1442898343972262e-13,1.0,6.191362770782479e-13,1.1435297153639112e-13,Running Machine,7
nan,1.0,4.1253136829913956e-13,nan,Laptop 2,7
1.5797880467356702e-13,1.0,1.0426819827019175e-12,1.5787371410169726e-13,Washing Machine,7
nan,1.0,1.1174495799874558e-12,nan,Dishwasher,7
1.4529836691231098e-14,0.9999999999999998,3.4303321523717244e-13,1.454392162258955e-14,Fridge,7
nan,1.0,7.401057483416268e-13,nan,Microwave,7
nan,1.0,2.771140389404654e-13,nan,Toaster,7
inf,1.0,4.49031661061257e-13,0.0006944444447349873,PlayStation,7
4.3805094033594725e-14,0.9999999999999997,8.647176089235267e-13,4.3853809472693683e-14,Modem,7
nan,1.0,4.436228962642754e-13,nan,Cooker,7
nan,0.9999999999999993,1.3432683968111918e-12,nan,Laptop,30
nan,0.9999999999999994,1.5966094754164134e-12,nan,Monitor,30
6.359433638605996e-14,1.0,1.330387060565862e-12,6.350475700855895e-14,Speakers,30
3.1910024300114484e-14,0.9999999999999997,1.6209812559285046e-12,3.186340080674199e-14,Server,30
1.0077121271742009e-13,0.9999999999999998,1.4566064268500916e-12,1.006972283335017e-13,Router,30
9.050360700807437e-13,0.9999999999999989,3.4025993015705087e-12,9.050538096744276e-13,Server HDD,30
6.061392998865472e-13,1.0,2.218246350232813e-12,6.061817714453355e-13,Kettle,30
3.171925259328839e-13,1.0,1.2579228614201193e-12,3.170796958329447e-13,Rice Cooker,30
4.793329727734111e-13,0.9999999999999986,1.3440944685979643e-12,4.793943020331426e-13,Running Machine,30
nan,1.0,1.4724941417667849e-12,nan,Laptop 2,30
2.6046906641738613e-13,1.0,2.5130974114768123e-12,2.6056934387952424e-13,Washing Machine,30
nan,1.0,1.799823328105772e-12,nan,Dishwasher,30
2.324834079756097e-14,1.0,1.397073668450942e-12,2.3314683517128287e-14,Fridge,30
nan,1.0,1.2832173401845985e-12,nan,Microwave,30
nan,1.0,1.3477721619492123e-12,nan,Toaster,30
3.19132030661435e-13,1.0,1.3766881701419812e-12,3.1907809727727e-13,PlayStation,30
3.9931942659261e-14,1.0,1.5118169655893721e-12,3.9968028886505635e-14,Modem,30
nan,1.0,1.435213451695731e-12,nan,Cooker,30
